year,round,country,votingCountry,points
1971,final,yu,mt,2
1971,final,yu,mc,4
1971,final,yu,ch,2
1971,final,yu,de,7
1971,final,yu,es,6
1971,final,yu,fr,6
1971,final,yu,lu,2
1971,final,yu,gb,3
1971,final,yu,be,2
1971,final,yu,it,5
1971,final,yu,se,2
1971,final,yu,ie,5
1971,final,yu,nl,4
1971,final,yu,pt,4
1971,final,yu,fi,3
1971,final,yu,no,5
1971,final,fi,at,4
1971,final,fi,mt,4
1971,final,fi,mc,4
1971,final,fi,ch,4
1971,final,fi,de,4
1971,final,fi,es,3
1971,final,fi,fr,4
1971,final,fi,lu,2
1971,final,fi,gb,10
1971,final,fi,be,10
1971,final,fi,it,2
1971,final,fi,se,4
1971,final,fi,ie,6
1971,final,fi,nl,3
1971,final,fi,pt,8
1971,final,fi,yu,6
1971,final,fi,no,6
1971,final,no,at,3
1971,final,no,mt,3
1971,final,no,mc,6
1971,final,no,ch,4
1971,final,no,de,2
1971,final,no,es,2
1971,final,no,fr,5
1971,final,no,lu,2
1971,final,no,gb,7
1971,final,no,be,6
1971,final,no,it,2
1971,final,no,se,2
1971,final,no,ie,7
1971,final,no,nl,2
1971,final,no,pt,5
1971,final,no,yu,4
1971,final,no,fi,3
1972,final,de,fr,8
1972,final,de,ie,6
1972,final,de,es,9
1972,final,de,gb,5
1972,final,de,no,6
1972,final,de,pt,6
1972,final,de,ch,5
1972,final,de,mt,4
1972,final,de,fi,5
1972,final,de,at,5
1972,final,de,it,7
1972,final,de,yu,5
1972,final,de,se,8
1972,final,de,mc,8
1972,final,de,be,7
1972,final,de,lu,7
1972,final,de,nl,6
1972,final,fr,de,5
1972,final,fr,ie,5
1972,final,fr,es,2
1972,final,fr,gb,9
1972,final,fr,no,7
1972,final,fr,pt,2
1972,final,fr,ch,3
1972,final,fr,mt,5
1972,final,fr,fi,4
1972,final,fr,at,2
1972,final,fr,it,3
1972,final,fr,yu,5
1972,final,fr,se,2
1972,final,fr,mc,6
1972,final,fr,be,7
1972,final,fr,lu,8
1972,final,fr,nl,6
1972,final,ie,de,4
1972,final,ie,fr,3
1972,final,ie,es,4
1972,final,ie,gb,4
1972,final,ie,no,6
1972,final,ie,pt,4
1972,final,ie,ch,3
1972,final,ie,mt,6
1972,final,ie,fi,3
1972,final,ie,at,4
1972,final,ie,it,3
1972,final,ie,yu,3
1972,final,ie,se,5
1972,final,ie,mc,5
1972,final,ie,be,4
1972,final,ie,lu,6
1972,final,ie,nl,5
1972,final,es,de,7
1972,final,es,fr,5
1972,final,es,ie,5
1972,final,es,gb,3
1972,final,es,no,8
1972,final,es,pt,6
1972,final,es,ch,3
1972,final,es,mt,4
1972,final,es,fi,4
1972,final,es,at,5
1972,final,es,it,3
1972,final,es,yu,2
1972,final,es,se,7
1972,final,es,mc,8
1972,final,es,be,3
1972,final,es,lu,5
1972,final,es,nl,5
1972,final,gb,de,8
1972,final,gb,fr,9
1972,final,gb,ie,6
1972,final,gb,es,2
1972,final,gb,no,10
1972,final,gb,pt,4
1972,final,gb,ch,8
1972,final,gb,mt,2
1972,final,gb,fi,7
1972,final,gb,at,7
1972,final,gb,it,7
1972,final,gb,yu,9
1972,final,gb,se,6
1972,final,gb,mc,9
1972,final,gb,be,4
1972,final,gb,lu,8
1972,final,gb,nl,8
1972,final,no,de,4
1972,final,no,fr,3
1972,final,no,ie,6
1972,final,no,es,5
1972,final,no,gb,4
1972,final,no,pt,5
1972,final,no,ch,2
1972,final,no,mt,5
1972,final,no,fi,7
1972,final,no,at,3
1972,final,no,it,2
1972,final,no,yu,5
1972,final,no,se,4
1972,final,no,mc,4
1972,final,no,be,4
1972,final,no,lu,6
1972,final,no,nl,4
1972,final,pt,de,3
1972,final,pt,fr,4
1972,final,pt,ie,7
1972,final,pt,es,7
1972,final,pt,gb,4
1972,final,pt,no,2
1972,final,pt,ch,6
1972,final,pt,mt,5
1972,final,pt,fi,2
1972,final,pt,at,4
1972,final,pt,it,9
1972,final,pt,yu,4
1972,final,pt,se,7
1972,final,pt,mc,4
1972,final,pt,be,7
1972,final,pt,lu,10
1972,final,pt,nl,5
1972,final,ch,de,4
1972,final,ch,fr,5
1972,final,ch,ie,6
1972,final,ch,es,5
1972,final,ch,gb,4
1972,final,ch,no,7
1972,final,ch,pt,2
1972,final,ch,mt,4
1972,final,ch,fi,7
1972,final,ch,at,8
1972,final,ch,it,5
1972,final,ch,yu,5
1972,final,ch,se,4
1972,final,ch,mc,6
1972,final,ch,be,4
1972,final,ch,lu,7
1972,final,ch,nl,5
1972,final,mt,de,3
1972,final,mt,fr,2
1972,final,mt,ie,4
1972,final,mt,es,2
1972,final,mt,gb,6
1972,final,mt,no,2
1972,final,mt,pt,2
1972,final,mt,ch,2
1972,final,mt,fi,5
1972,final,mt,at,2
1972,final,mt,it,2
1972,final,mt,yu,2
1972,final,mt,se,3
1972,final,mt,mc,3
1972,final,mt,be,2
1972,final,mt,lu,2
1972,final,mt,nl,4
1972,final,fi,de,4
1972,final,fi,fr,3
1972,final,fi,ie,3
1972,final,fi,es,6
1972,final,fi,gb,5
1972,final,fi,no,6
1972,final,fi,pt,4
1972,final,fi,ch,3
1972,final,fi,mt,3
1972,final,fi,at,3
1972,final,fi,it,3
1972,final,fi,yu,4
1972,final,fi,se,4
1972,final,fi,mc,5
1972,final,fi,be,8
1972,final,fi,lu,6
1972,final,fi,nl,8
1972,final,at,de,6
1972,final,at,fr,6
1972,final,at,ie,6
1972,final,at,es,6
1972,final,at,gb,3
1972,final,at,no,5
1972,final,at,pt,5
1972,final,at,ch,7
1972,final,at,mt,5
1972,final,at,fi,4
1972,final,at,it,6
1972,final,at,yu,8
1972,final,at,se,10
1972,final,at,mc,5
1972,final,at,be,4
1972,final,at,lu,5
1972,final,at,nl,9
1972,final,it,de,4
1972,final,it,fr,5
1972,final,it,ie,3
1972,final,it,es,2
1972,final,it,gb,3
1972,final,it,no,6
1972,final,it,pt,7
1972,final,it,ch,9
1972,final,it,mt,6
1972,final,it,fi,6
1972,final,it,at,6
1972,final,it,yu,4
1972,final,it,se,8
1972,final,it,mc,6
1972,final,it,be,6
1972,final,it,lu,6
1972,final,it,nl,5
1972,final,yu,de,7
1972,final,yu,fr,4
1972,final,yu,ie,5
1972,final,yu,es,8
1972,final,yu,gb,5
1972,final,yu,no,4
1972,final,yu,pt,5
1972,final,yu,ch,2
1972,final,yu,mt,4
1972,final,yu,fi,3
1972,final,yu,at,3
1972,final,yu,it,2
1972,final,yu,se,4
1972,final,yu,mc,9
1972,final,yu,be,8
1972,final,yu,lu,8
1972,final,yu,nl,6
1972,final,se,de,5
1972,final,se,fr,3
1972,final,se,ie,5
1972,final,se,es,3
1972,final,se,gb,3
1972,final,se,no,5
1972,final,se,pt,4
1972,final,se,ch,2
1972,final,se,mt,4
1972,final,se,fi,5
1972,final,se,at,4
1972,final,se,it,3
1972,final,se,yu,7
1972,final,se,mc,5
1972,final,se,be,7
1972,final,se,lu,5
1972,final,se,nl,5
1972,final,mc,de,4
1972,final,mc,fr,3
1972,final,mc,ie,4
1972,final,mc,es,3
1972,final,mc,gb,5
1972,final,mc,no,6
1972,final,mc,pt,2
1972,final,mc,ch,2
1972,final,mc,mt,5
1972,final,mc,fi,5
1972,final,mc,at,3
1972,final,mc,it,3
1972,final,mc,yu,4
1972,final,mc,se,3
1972,final,mc,be,4
1972,final,mc,lu,4
1972,final,mc,nl,5
1972,final,be,de,2
1972,final,be,fr,3
1972,final,be,ie,4
1972,final,be,es,2
1972,final,be,gb,5
1972,final,be,no,2
1972,final,be,pt,3
1972,final,be,ch,3
1972,final,be,mt,5
1972,final,be,fi,4
1972,final,be,at,2
1972,final,be,it,3
1972,final,be,yu,2
1972,final,be,se,2
1972,final,be,mc,4
1972,final,be,lu,6
1972,final,be,nl,3
1972,final,lu,de,9
1972,final,lu,fr,8
1972,final,lu,ie,9
1972,final,lu,es,2
1972,final,lu,gb,10
1972,final,lu,no,8
1972,final,lu,pt,7
1972,final,lu,ch,6
1972,final,lu,mt,4
1972,final,lu,fi,6
1972,final,lu,at,8
1972,final,lu,it,9
1972,final,lu,yu,10
1972,final,lu,se,8
1972,final,lu,mc,7
1972,final,lu,be,8
1972,final,lu,nl,9
1972,final,nl,de,6
1972,final,nl,fr,6
1972,final,nl,ie,8
1972,final,nl,es,8
1972,final,nl,gb,9
1972,final,nl,no,8
1972,final,nl,pt,5
1972,final,nl,ch,6
1972,final,nl,mt,3
1972,final,nl,fi,9
1972,final,nl,at,6
1972,final,nl,it,3
1972,final,nl,yu,9
1972,final,nl,se,6
1972,final,nl,mc,5
1972,final,nl,be,2
1972,final,nl,lu,7
1973,final,fi,be,9
1973,final,fi,pt,5
1973,final,fi,de,6
1973,final,fi,no,6
1973,final,fi,mc,5
1973,final,fi,es,6
1973,final,fi,ch,6
1973,final,fi,yu,7
1973,final,fi,it,2
1973,final,fi,lu,6
1973,final,fi,se,7
1973,final,fi,nl,5
1973,final,fi,ie,5
1973,final,fi,gb,9
1973,final,fi,fr,4
1973,final,fi,il,5
1973,final,be,fi,4
1973,final,be,pt,3
1973,final,be,de,4
1973,final,be,no,3
1973,final,be,mc,6
1973,final,be,es,6
1973,final,be,ch,4
1973,final,be,yu,4
1973,final,be,it,2
1973,final,be,lu,4
1973,final,be,se,2
1973,final,be,nl,3
1973,final,be,ie,4
1973,final,be,gb,5
1973,final,be,fr,2
1973,final,be,il,2
1973,final,pt,fi,4
1973,final,pt,be,6
1973,final,pt,de,5
1973,final,pt,no,5
1973,final,pt,mc,4
1973,final,pt,es,8
1973,final,pt,ch,8
1973,final,pt,yu,6
1973,final,pt,it,3
1973,final,pt,lu,4
1973,final,pt,se,2
1973,final,pt,nl,5
1973,final,pt,ie,4
1973,final,pt,gb,5
1973,final,pt,fr,6
1973,final,pt,il,5
1973,final,de,fi,2
1973,final,de,be,5
1973,final,de,pt,6
1973,final,de,no,4
1973,final,de,mc,5
1973,final,de,es,9
1973,final,de,ch,7
1973,final,de,yu,4
1973,final,de,it,3
1973,final,de,lu,7
1973,final,de,se,6
1973,final,de,nl,5
1973,final,de,ie,6
1973,final,de,gb,5
1973,final,de,fr,7
1973,final,de,il,4
1973,final,no,fi,8
1973,final,no,be,5
1973,final,no,pt,5
1973,final,no,de,6
1973,final,no,mc,7
1973,final,no,es,6
1973,final,no,ch,7
1973,final,no,yu,6
1973,final,no,it,5
1973,final,no,lu,7
1973,final,no,se,3
1973,final,no,nl,3
1973,final,no,ie,3
1973,final,no,gb,3
1973,final,no,fr,6
1973,final,no,il,9
1973,final,mc,fi,6
1973,final,mc,be,3
1973,final,mc,pt,2
1973,final,mc,de,4
1973,final,mc,no,3
1973,final,mc,es,6
1973,final,mc,ch,5
1973,final,mc,yu,9
1973,final,mc,it,8
1973,final,mc,lu,6
1973,final,mc,se,4
1973,final,mc,nl,5
1973,final,mc,ie,6
1973,final,mc,gb,9
1973,final,mc,fr,5
1973,final,mc,il,4
1973,final,es,fi,3
1973,final,es,be,8
1973,final,es,pt,9
1973,final,es,de,9
1973,final,es,no,4
1973,final,es,mc,9
1973,final,es,ch,8
1973,final,es,yu,9
1973,final,es,it,10
1973,final,es,lu,8
1973,final,es,se,7
1973,final,es,nl,10
1973,final,es,ie,10
1973,final,es,gb,4
1973,final,es,fr,9
1973,final,es,il,8
1973,final,ch,fi,4
1973,final,ch,be,3
1973,final,ch,pt,3
1973,final,ch,de,4
1973,final,ch,no,7
1973,final,ch,mc,5
1973,final,ch,es,7
1973,final,ch,yu,6
1973,final,ch,it,4
1973,final,ch,lu,6
1973,final,ch,se,3
1973,final,ch,nl,8
1973,final,ch,ie,7
1973,final,ch,gb,7
1973,final,ch,fr,2
1973,final,ch,il,3
1973,final,yu,fi,5
1973,final,yu,be,3
1973,final,yu,pt,3
1973,final,yu,de,4
1973,final,yu,no,2
1973,final,yu,mc,5
1973,final,yu,es,8
1973,final,yu,ch,6
1973,final,yu,it,2
1973,final,yu,lu,4
1973,final,yu,se,2
1973,final,yu,nl,4
1973,final,yu,ie,5
1973,final,yu,gb,4
1973,final,yu,fr,4
1973,final,yu,il,4
1973,final,it,fi,2
1973,final,it,be,5
1973,final,it,pt,3
1973,final,it,de,5
1973,final,it,no,5
1973,final,it,mc,5
1973,final,it,es,5
1973,final,it,ch,7
1973,final,it,yu,5
1973,final,it,lu,5
1973,final,it,se,5
1973,final,it,nl,4
1973,final,it,ie,4
1973,final,it,gb,5
1973,final,it,fr,5
1973,final,it,il,4
1973,final,lu,fi,6
1973,final,lu,be,6
1973,final,lu,pt,8
1973,final,lu,de,7
1973,final,lu,no,8
1973,final,lu,mc,7
1973,final,lu,es,6
1973,final,lu,ch,10
1973,final,lu,yu,9
1973,final,lu,it,9
1973,final,lu,se,8
1973,final,lu,nl,9
1973,final,lu,ie,8
1973,final,lu,gb,10
1973,final,lu,fr,10
1973,final,lu,il,8
1973,final,se,fi,8
1973,final,se,be,4
1973,final,se,pt,4
1973,final,se,de,5
1973,final,se,no,8
1973,final,se,mc,5
1973,final,se,es,7
1973,final,se,ch,9
1973,final,se,yu,6
1973,final,se,it,5
1973,final,se,lu,6
1973,final,se,nl,6
1973,final,se,ie,5
1973,final,se,gb,7
1973,final,se,fr,4
1973,final,se,il,5
1973,final,nl,fi,4
1973,final,nl,be,4
1973,final,nl,pt,2
1973,final,nl,de,5
1973,final,nl,no,5
1973,final,nl,mc,4
1973,final,nl,es,5
1973,final,nl,ch,5
1973,final,nl,yu,5
1973,final,nl,it,4
1973,final,nl,lu,7
1973,final,nl,se,3
1973,final,nl,ie,5
1973,final,nl,gb,3
1973,final,nl,fr,6
1973,final,nl,il,2
1973,final,ie,fi,3
1973,final,ie,be,7
1973,final,ie,pt,2
1973,final,ie,de,4
1973,final,ie,no,6
1973,final,ie,mc,6
1973,final,ie,es,7
1973,final,ie,ch,5
1973,final,ie,yu,5
1973,final,ie,it,5
1973,final,ie,lu,6
1973,final,ie,se,5
1973,final,ie,nl,6
1973,final,ie,gb,5
1973,final,ie,fr,4
1973,final,ie,il,4
1973,final,gb,fi,9
1973,final,gb,be,6
1973,final,gb,pt,6
1973,final,gb,de,7
1973,final,gb,no,7
1973,final,gb,mc,8
1973,final,gb,es,4
1973,final,gb,ch,8
1973,final,gb,yu,8
1973,final,gb,it,5
1973,final,gb,lu,10
1973,final,gb,se,9
1973,final,gb,nl,10
1973,final,gb,ie,9
1973,final,gb,fr,8
1973,final,gb,il,9
1973,final,fr,fi,4
1973,final,fr,be,3
1973,final,fr,pt,2
1973,final,fr,de,4
1973,final,fr,no,4
1973,final,fr,mc,5
1973,final,fr,es,5
1973,final,fr,ch,4
1973,final,fr,yu,7
1973,final,fr,it,2
1973,final,fr,lu,3
1973,final,fr,se,5
1973,final,fr,nl,5
1973,final,fr,ie,5
1973,final,fr,gb,5
1973,final,fr,il,2
1973,final,il,fi,6
1973,final,il,be,6
1973,final,il,pt,5
1973,final,il,de,7
1973,final,il,no,5
1973,final,il,mc,7
1973,final,il,es,4
1973,final,il,ch,6
1973,final,il,yu,7
1973,final,il,it,7
1973,final,il,lu,8
1973,final,il,se,6
1973,final,il,nl,6
1973,final,il,ie,7
1973,final,il,gb,5
1973,final,il,fr,5
1974,final,fi,il,2
1974,final,fi,gb,1
1974,final,fi,ie,1
1974,final,gb,fi,1
1974,final,gb,yu,4
1974,final,gb,gr,1
1974,final,gb,ie,1
1974,final,gb,de,2
1974,final,gb,ch,1
1974,final,gb,be,1
1974,final,gb,it,3
1974,final,es,lu,1
1974,final,es,no,2
1974,final,es,de,1
1974,final,es,pt,2
1974,final,es,nl,1
1974,final,es,mc,3
1974,final,no,se,1
1974,final,no,mc,1
1974,final,no,be,1
1974,final,gr,pt,1
1974,final,gr,nl,4
1974,final,gr,se,2
1974,final,il,gb,2
1974,final,il,ie,1
1974,final,il,pt,2
1974,final,il,nl,2
1974,final,il,se,1
1974,final,il,it,3
1974,final,yu,fi,1
1974,final,yu,pt,1
1974,final,yu,es,1
1974,final,yu,be,1
1974,final,yu,it,2
1974,final,se,fi,5
1974,final,se,lu,1
1974,final,se,il,2
1974,final,se,no,2
1974,final,se,yu,1
1974,final,se,ie,1
1974,final,se,de,2
1974,final,se,pt,1
1974,final,se,nl,3
1974,final,se,es,1
1974,final,se,ch,5
1974,final,lu,il,2
1974,final,lu,yu,2
1974,final,lu,gr,1
1974,final,lu,ie,3
1974,final,lu,de,1
1974,final,lu,es,1
1974,final,lu,mc,1
1974,final,lu,be,1
1974,final,lu,it,2
1974,final,mc,lu,2
1974,final,mc,il,1
1974,final,mc,no,1
1974,final,mc,ie,1
1974,final,mc,de,2
1974,final,mc,pt,1
1974,final,mc,se,1
1974,final,mc,es,2
1974,final,mc,ch,1
1974,final,mc,be,2
1974,final,be,lu,3
1974,final,be,no,2
1974,final,be,gr,5
1974,final,nl,fi,1
1974,final,nl,il,1
1974,final,nl,no,1
1974,final,nl,yu,3
1974,final,nl,gr,2
1974,final,nl,ie,1
1974,final,nl,de,1
1974,final,nl,pt,1
1974,final,nl,se,3
1974,final,nl,be,1
1974,final,ie,lu,2
1974,final,ie,il,1
1974,final,ie,no,2
1974,final,ie,gb,1
1974,final,ie,se,2
1974,final,ie,es,2
1974,final,ie,mc,1
1974,final,de,gr,1
1974,final,de,ch,1
1974,final,de,be,1
1974,final,ch,gb,1
1974,final,ch,de,1
1974,final,ch,be,1
1974,final,pt,es,1
1974,final,pt,ch,2
1974,final,it,fi,2
1974,final,it,lu,1
1974,final,it,il,1
1974,final,it,gb,5
1974,final,it,ie,1
1974,final,it,pt,1
1974,final,it,es,2
1974,final,it,mc,4
1974,final,it,be,1
1975,final,nl,ie,8
1975,final,nl,fr,5
1975,final,nl,de,8
1975,final,nl,lu,10
1975,final,nl,no,12
1975,final,nl,ch,6
1975,final,nl,yu,8
1975,final,nl,gb,12
1975,final,nl,mt,12
1975,final,nl,be,3
1975,final,nl,il,12
1975,final,nl,tr,4
1975,final,nl,mc,10
1975,final,nl,fi,10
1975,final,nl,pt,7
1975,final,nl,es,12
1975,final,nl,se,12
1975,final,nl,it,1
1975,final,ie,nl,6
1975,final,ie,fr,6
1975,final,ie,no,4
1975,final,ie,ch,7
1975,final,ie,yu,1
1975,final,ie,gb,6
1975,final,ie,mt,4
1975,final,ie,be,12
1975,final,ie,fi,1
1975,final,ie,pt,4
1975,final,ie,es,3
1975,final,ie,se,10
1975,final,ie,it,4
1975,final,fr,nl,8
1975,final,fr,ie,12
1975,final,fr,ch,3
1975,final,fr,gb,8
1975,final,fr,mt,7
1975,final,fr,be,2
1975,final,fr,il,7
1975,final,fr,tr,1
1975,final,fr,mc,7
1975,final,fr,pt,12
1975,final,fr,es,8
1975,final,fr,se,8
1975,final,fr,it,8
1975,final,de,lu,8
1975,final,de,mt,3
1975,final,de,es,4
1975,final,lu,nl,12
1975,final,lu,ie,10
1975,final,lu,fr,3
1975,final,lu,yu,7
1975,final,lu,gb,3
1975,final,lu,mt,5
1975,final,lu,il,6
1975,final,lu,tr,5
1975,final,lu,fi,5
1975,final,lu,pt,8
1975,final,lu,es,6
1975,final,lu,se,4
1975,final,lu,it,10
1975,final,no,nl,2
1975,final,no,mc,2
1975,final,no,it,7
1975,final,ch,nl,7
1975,final,ch,ie,2
1975,final,ch,fr,10
1975,final,ch,de,6
1975,final,ch,lu,2
1975,final,ch,no,1
1975,final,ch,gb,5
1975,final,ch,mt,6
1975,final,ch,be,8
1975,final,ch,tr,7
1975,final,ch,mc,5
1975,final,ch,fi,4
1975,final,ch,pt,2
1975,final,ch,it,12
1975,final,yu,nl,3
1975,final,yu,ie,4
1975,final,yu,de,2
1975,final,yu,be,5
1975,final,yu,pt,1
1975,final,yu,se,7
1975,final,gb,nl,4
1975,final,gb,ie,3
1975,final,gb,fr,12
1975,final,gb,de,10
1975,final,gb,lu,12
1975,final,gb,no,7
1975,final,gb,ch,8
1975,final,gb,yu,12
1975,final,gb,mt,8
1975,final,gb,be,10
1975,final,gb,il,10
1975,final,gb,mc,12
1975,final,gb,fi,7
1975,final,gb,pt,5
1975,final,gb,es,10
1975,final,gb,se,5
1975,final,gb,it,3
1975,final,mt,nl,1
1975,final,mt,fr,8
1975,final,mt,lu,5
1975,final,mt,no,2
1975,final,mt,ch,4
1975,final,mt,yu,2
1975,final,mt,be,7
1975,final,mt,il,1
1975,final,mt,tr,2
1975,final,be,nl,5
1975,final,be,de,7
1975,final,be,yu,3
1975,final,be,se,2
1975,final,il,nl,10
1975,final,il,ie,1
1975,final,il,fr,1
1975,final,il,de,1
1975,final,il,lu,1
1975,final,il,no,5
1975,final,il,ch,2
1975,final,il,gb,1
1975,final,il,be,1
1975,final,il,tr,6
1975,final,il,fi,3
1975,final,il,se,6
1975,final,il,it,2
1975,final,tr,mc,3
1975,final,mc,de,3
1975,final,mc,lu,4
1975,final,mc,gb,2
1975,final,mc,mt,1
1975,final,mc,il,2
1975,final,mc,fi,2
1975,final,mc,pt,3
1975,final,mc,it,5
1975,final,fi,ie,5
1975,final,fi,de,12
1975,final,fi,lu,6
1975,final,fi,no,10
1975,final,fi,ch,12
1975,final,fi,yu,5
1975,final,fi,gb,4
1975,final,fi,il,8
1975,final,fi,mc,8
1975,final,fi,es,1
1975,final,fi,se,3
1975,final,pt,fr,2
1975,final,pt,tr,12
1975,final,pt,es,2
1975,final,es,ie,7
1975,final,es,de,5
1975,final,es,no,3
1975,final,es,ch,5
1975,final,es,yu,4
1975,final,es,be,4
1975,final,es,il,4
1975,final,es,tr,3
1975,final,es,mc,4
1975,final,es,fi,8
1975,final,es,it,6
1975,final,se,fr,7
1975,final,se,lu,7
1975,final,se,no,8
1975,final,se,ch,1
1975,final,se,yu,6
1975,final,se,gb,7
1975,final,se,mt,2
1975,final,se,il,3
1975,final,se,tr,8
1975,final,se,mc,6
1975,final,se,fi,6
1975,final,se,pt,6
1975,final,se,es,5
1975,final,it,ie,6
1975,final,it,fr,4
1975,final,it,de,4
1975,final,it,lu,3
1975,final,it,no,6
1975,final,it,ch,10
1975,final,it,yu,10
1975,final,it,gb,10
1975,final,it,mt,10
1975,final,it,be,6
1975,final,it,il,5
1975,final,it,tr,10
1975,final,it,mc,1
1975,final,it,fi,12
1975,final,it,pt,10
1975,final,it,es,7
1975,final,it,se,1
1976,final,gb,ch,12
1976,final,gb,de,8
1976,final,gb,il,12
1976,final,gb,lu,8
1976,final,gb,be,12
1976,final,gb,ie,3
1976,final,gb,nl,10
1976,final,gb,no,12
1976,final,gb,gr,12
1976,final,gb,fi,10
1976,final,gb,es,12
1976,final,gb,it,4
1976,final,gb,at,10
1976,final,gb,pt,12
1976,final,gb,mc,10
1976,final,gb,fr,7
1976,final,gb,yu,10
1976,final,ch,gb,12
1976,final,ch,de,5
1976,final,ch,il,4
1976,final,ch,lu,1
1976,final,ch,be,7
1976,final,ch,ie,1
1976,final,ch,nl,6
1976,final,ch,no,10
1976,final,ch,gr,2
1976,final,ch,fi,7
1976,final,ch,es,4
1976,final,ch,at,8
1976,final,ch,pt,7
1976,final,ch,mc,4
1976,final,ch,fr,6
1976,final,ch,yu,7
1976,final,de,ch,2
1976,final,de,lu,2
1976,final,de,be,1
1976,final,de,es,2
1976,final,de,fr,2
1976,final,de,yu,3
1976,final,il,gb,6
1976,final,il,ch,7
1976,final,il,de,3
1976,final,il,lu,7
1976,final,il,be,5
1976,final,il,ie,4
1976,final,il,nl,2
1976,final,il,no,7
1976,final,il,fi,8
1976,final,il,es,1
1976,final,il,it,10
1976,final,il,at,6
1976,final,il,pt,2
1976,final,il,mc,1
1976,final,il,yu,8
1976,final,lu,be,6
1976,final,lu,ie,6
1976,final,lu,nl,5
1976,final,be,gb,7
1976,final,be,ch,6
1976,final,be,il,1
1976,final,be,nl,4
1976,final,be,no,6
1976,final,be,fi,12
1976,final,be,it,8
1976,final,be,at,3
1976,final,be,pt,8
1976,final,be,mc,8
1976,final,be,fr,5
1976,final,ie,gb,10
1976,final,ie,de,1
1976,final,ie,il,3
1976,final,ie,lu,3
1976,final,ie,gr,8
1976,final,ie,es,5
1976,final,ie,it,12
1976,final,ie,at,2
1976,final,ie,mc,6
1976,final,ie,fr,3
1976,final,ie,yu,1
1976,final,nl,ch,4
1976,final,nl,de,4
1976,final,nl,il,8
1976,final,nl,lu,4
1976,final,nl,be,4
1976,final,nl,ie,2
1976,final,nl,no,1
1976,final,nl,gr,7
1976,final,nl,es,3
1976,final,nl,it,2
1976,final,nl,at,4
1976,final,nl,pt,6
1976,final,nl,mc,2
1976,final,nl,yu,5
1976,final,no,nl,3
1976,final,no,pt,4
1976,final,gr,be,2
1976,final,gr,fi,4
1976,final,gr,it,5
1976,final,gr,pt,1
1976,final,gr,fr,8
1976,final,fi,gb,2
1976,final,fi,de,6
1976,final,fi,il,6
1976,final,fi,ie,5
1976,final,fi,nl,1
1976,final,fi,no,4
1976,final,fi,es,6
1976,final,fi,at,7
1976,final,fi,mc,7
1976,final,es,gb,3
1976,final,es,gr,1
1976,final,es,it,3
1976,final,es,mc,3
1976,final,es,fr,1
1976,final,it,gb,1
1976,final,it,ch,8
1976,final,it,il,2
1976,final,it,ie,12
1976,final,it,no,3
1976,final,it,gr,10
1976,final,it,fi,6
1976,final,it,at,1
1976,final,it,pt,10
1976,final,it,fr,10
1976,final,it,yu,6
1976,final,at,gb,4
1976,final,at,ch,3
1976,final,at,de,10
1976,final,at,il,10
1976,final,at,lu,5
1976,final,at,be,3
1976,final,at,ie,10
1976,final,at,nl,7
1976,final,at,no,2
1976,final,at,gr,6
1976,final,at,fi,5
1976,final,at,es,8
1976,final,at,mc,5
1976,final,at,yu,2
1976,final,pt,lu,6
1976,final,pt,gr,4
1976,final,pt,fi,1
1976,final,pt,it,1
1976,final,pt,fr,12
1976,final,mc,gb,5
1976,final,mc,ch,5
1976,final,mc,de,7
1976,final,mc,il,7
1976,final,mc,lu,12
1976,final,mc,be,8
1976,final,mc,ie,8
1976,final,mc,nl,8
1976,final,mc,no,5
1976,final,mc,fi,2
1976,final,mc,es,7
1976,final,mc,it,7
1976,final,mc,at,5
1976,final,mc,pt,3
1976,final,mc,yu,4
1976,final,fr,gb,8
1976,final,fr,ch,10
1976,final,fr,de,12
1976,final,fr,il,5
1976,final,fr,lu,10
1976,final,fr,be,10
1976,final,fr,ie,7
1976,final,fr,nl,12
1976,final,fr,no,8
1976,final,fr,gr,5
1976,final,fr,fi,3
1976,final,fr,es,10
1976,final,fr,it,6
1976,final,fr,at,12
1976,final,fr,pt,5
1976,final,fr,mc,12
1976,final,fr,yu,12
1976,final,yu,ch,1
1976,final,yu,de,2
1976,final,yu,gr,3
1976,final,yu,fr,4
1977,final,ie,mc,8
1977,final,ie,nl,1
1977,final,ie,at,5
1977,final,ie,no,12
1977,final,ie,de,5
1977,final,ie,lu,8
1977,final,ie,pt,1
1977,final,ie,gb,12
1977,final,ie,gr,10
1977,final,ie,il,12
1977,final,ie,ch,8
1977,final,ie,se,12
1977,final,ie,es,4
1977,final,ie,it,8
1977,final,ie,be,3
1977,final,ie,fr,10
1977,final,mc,ie,5
1977,final,mc,at,8
1977,final,mc,no,1
1977,final,mc,de,6
1977,final,mc,lu,1
1977,final,mc,pt,6
1977,final,mc,gb,7
1977,final,mc,gr,12
1977,final,mc,il,2
1977,final,mc,ch,6
1977,final,mc,se,10
1977,final,mc,es,8
1977,final,mc,it,12
1977,final,mc,fi,5
1977,final,mc,be,2
1977,final,mc,fr,5
1977,final,nl,ie,3
1977,final,nl,mc,3
1977,final,nl,gb,1
1977,final,nl,gr,1
1977,final,nl,il,1
1977,final,nl,ch,7
1977,final,nl,es,1
1977,final,nl,be,10
1977,final,nl,fr,8
1977,final,at,mc,5
1977,final,at,no,2
1977,final,at,gr,3
